ID,Y_INDEX,X_INDEX,NormPop,COUNT,Longitude,Latitude,Code,N_Abund_0,DistBreed,RoostShoreline,HumanDisturb,ForageShoreline,ForageCrops,ForageWoodyWetlands,ForageHerbWetlands,GammaMoveProb
18007,141,6,0,1225,-2231495.49521415,2962245.5148702,6_141,0,0,0.0140530020741113,0,333334062,0,515396068.672077,215277782.636268,0.000114777598270837
18190,142,6,0,1260,-2231495.49521415,2994432.3948702,6_142,0,0,0.011302766092797,0,329686848,0,411883086.641163,200329319.47046,0.00011956997146083
18374,143,6,0,1260,-2231495.49521415,3026619.2748702,6_143,0,0,0.00479703794901506,0,141069978,0,448879840.834338,328749611.030962,0.000124634157144757
18559,144,6,0,1260,-2231495.49521415,3058806.1548702,6_144,0,0,0.000765008481281151,0,13231134,0,95019016.1148756,58071970.4447128,0.000129986099034613
18746,145,6,0,1225,-2231495.49521415,3090993.0348702,6_145,0,0,0,0,0,0,17123.8531208365,9.50214180895909e-202,0.000135642748568451
4372,52,6,0,0,-2231495.49521415,97613.1948701991,6_52,0,1277.78344558746,0.0641293013555787,0,3274506,0,0,0,9.99407982712856e-05
4499,53,6,0,0,-2231495.49521415,129800.0748702,6_53,0,1253.63740310042,0.0558176100628931,0,3780324,0,0,0,9.60062545090712e-05
4881,56,6,0.00914359339876,36,-2231495.49521415,226360.7148702,6_56,0,1171.62084497642,0.0215142671854734,0.0128739731949849,105982182,0,159446,45588410,8.5485803875007e-05
5010,57,6,0.00914359339876,48,-2231495.49521415,258547.594870199,6_57,0,1141.61448692866,0.0161180649995837,0.00926910160694957,123685812,334078626.828617,16068450.2956676,20642018,8.23673302129771e-05
5139,58,6,0,0,-2231495.49521415,290734.474870199,6_58,0,1111.73012112236,0.0192770152217501,0.00575602648494265,79599780,0,444171,4899568,7.94253050978977e-05
5402,60,6,0,0,-2231495.49521415,355108.234870199,6_60,0,1052.36889553573,0.0186349461824766,0,19726902,0,0,0,7.40317680273716e-05
5537,61,6,0.00914359339876,212,-2231495.49521415,387295.114870199,6_61,0,1022.9156841725,0.00913644507224755,0.00384100910779727,110374812,0,8854619.62078096,853974,7.15626230966504e-05
5674,62,6,0.00914359339876,107,-2231495.49521415,419481.9948702,6_62,0,993.632072059034,0.00903000868333559,0.00355851676742197,72811170,0,2620209.75865177,148862.045329067,6.92345592892738e-05
10716,95,6,0,0,-2231495.49521415,1481649.0348702,6_95,0,328.243262364119,0,0,0,0,0,0,4.02654173623385e-05
10886,96,6,0,0,-2231495.49521415,1513835.9148702,6_96,0,317.004201180631,0,0,0,0,0,0,4.03267956198949e-05
11057,97,6,0,0,-2231495.49521415,1546022.7948702,6_97,0,303.650607299393,0,0,0,0,0,0,4.0431910688453e-05
11229,98,6,0,0,-2231495.49521415,1578209.6748702,6_98,0,287.888385539952,0,0,0,0,0,0,4.05808898281413e-05
11401,99,6,0,0,-2231495.49521415,1610396.5548702,6_99,0,275.004994150161,3.73795288933375e-05,0,958392,0,0,0,4.07737331383573e-05
217,10,70,0,1260,-171535.17521415,-1254235.7651298,70_10,0,1872.93466411177,0.00707356455018505,0.0283246578519259,216809568,14144798825.9705,233917334.022839,113957698.511477,0.000258072948105597
11636,100,70,0.00530511541203,1296,-171535.175214,1642583.43487,70_100,5795,0,0.0132247283137386,0,405346572,0,3423104949.52885,206484540.306278,1.13194238836742e-06
11807,101,70,0.00530511541203,1296,-171535.175214,1674770.31487,70_101,3507,0,0.0280216272555534,0,858878964,0,1787151368.02168,141406018,1.14690135447681e-06
11978,102,70,0.00530511541203,1296,-171535.175214,1706957.19487,70_102,4389,0,0.0293097067117977,0,898119792,0,2469499647.99978,57992598,1.16738887870562e-06
12149,103,70,0.00530511541203,1260,-171535.175214,1739144.07487,70_103,7761,0,0.0235884331731993,0,723000276,0,4811040164.85829,46123221.9998461,1.19373857423218e-06
12320,104,70,0.00530511541203,1296,-171535.175214,1771330.95487,70_104,3599,0,0.0306984363287992,0,940927968,0,1921164832.22667,60062837.9998851,1.22579591494762e-06
12489,105,70,0.00530511541203,1296,-171535.175214,1803517.83487,70_105,3320,0,0.0446613623402095,0,1367625384,0,1491605940.87718,105685751.676923,1.26410012343546e-06
12658,106,70,0.00530511541203,1296,-171535.175214,1835704.71487,70_106,4349,0,0.049904935947935,0,1529620254,0,2170538398,59502148,1.30878422025268e-06
12821,107,70,0.00218592028072,1260,-171535.175214,1867891.59487,70_107,2580,0,0.0258874743882939,0,793468710,0,3741058719.85639,75900173.9887179,1.36018210680997e-06
12984,108,70,0.00218592028072,1296,-171535.175214,1900078.47487,70_108,2585,0,0.036258284764724,0,1110643218,0,3638534941.99997,56353657.9929198,1.41872557665931e-06
13147,109,70,0.00218592028072,1296,-171535.175214,1932265.35487,70_109,3440,0,0.0252229698012831,0,772463952,0,5191459064.26922,39774485.9651897,1.48420972250512e-06
248,11,70,0,1296,-171535.17521415,-1222048.8851298,70_11,0,1842.54189479805,0.00139925251600542,0.0355573428620316,42888042,3791926432.66025,58760099.4361,33820761.1438685,0.00024056253546718
13310,110,70,0.00218592028072,1296,-171535.175214,1964452.23487,70_110,4002,0,0.0248280019212713,0,760989870,0,6051043974.78492,81670755.1630644,1.55673624189678e-06
13472,111,70,0.00218592028072,1260,-171535.175214,1996639.11487,70_111,2173,0,0.0433786027960755,0,1329582546,0,2903386381,37324702,1.63652805394036e-06
13631,112,70,0.00218592028072,1296,-171535.175214,2028825.99487,70_112,1958,0,0.0494741294625602,0,1516415742,0,2480592534,32140476,1.72392661305207e-06
13790,113,70,0.00218592028072,1296,-171535.175214,2061012.87487,70_113,1942,0,0.0565000319872682,0,1716346962,0,2320201246.99991,69266772.4931518,1.81939317494821e-06
13949,114,70,0.00218592028072,1296,-171535.175214,2093199.75487,70_114,1796,0,0.0769195158343809,0,2300140800,0,1745432584,136678970,1.92333264098821e-06
14108,115,70,0.00218592028072,1260,-171535.175214,2125386.63487,70_115,1955,0,0.0764206913724599,0,2255016510,0,1805110944,301323432,2.03594749275668e-06
14264,116,70,0,1296,-171535.175214,2157573.51487,70_116,0,0,0.0603789790893656,0,1766635920,0,377704796,46097344,2.15798328160613e-06
14420,117,70,0,1296,-171535.175214,2189760.39487,70_117,0,0,0.0621156517686241,0,1461760776,0,275329075,27025258,2.29014644199883e-06
14572,118,70,0,1296,-171535.175214,2221947.27487,70_118,0,0,0.0756624957075973,0,1923998562,0,746822286,14560688,2.43310664838257e-06
14725,119,70,0,1296,-171535.175214,2254134.15487,70_119,0,0,0.064062269628304,0,1677265866,0,1198498637,107488586,2.58715064165851e-06
286,12,70,0,1296,-171535.17521415,-1189862.0051298,70_12,0,1812.21108185655,0.000808630721540064,0.0206215599537578,24785082,2948628659.6987,97080159.4337605,4641398.13926512,0.000224244978536722
14872,120,70,0,1260,-171535.175214,2286321.03487,70_120,0,0,0.0663768178707035,0,1876930866,0,2683476180,221696826,2.75321381488767e-06
15019,121,70,0,1296,-171535.175214,2318507.91487,70_121,0,0,0.0808728983784761,0,2478135492,0,4430674059,124516310,2.93211216354803e-06
15166,122,70,0,1296,-171535.175214,2350694.79487,70_122,0,32.1869,0.103704084459677,0,3168896526,0,2514634255,520837880,3.12471926505274e-06
15310,123,70,0,1296,-171535.175214,2382881.67487,70_123,0,64.3738,0.0873062127440771,0,2675990196,0,1583127945,2092460576,3.33163610006672e-06
15454,124,70,0,1260,-171535.175214,2415068.55487,70_124,0,91.0383010214932,0.0750603434124276,0,2300646618,0,796626383,2833477106,3.55360869945502e-06
15594,125,70,0,1296,-171535.175214,2447255.43487,70_125,0,116.051518348232,0.0675971262049492,0,2069966988,0,1067183467,1621515480,3.79200166450769e-06
15734,126,70,0,1296,-171535.175214,2479442.31487,70_126,0,143.944192769976,0.0455268735017198,0,1395418752,0,420891884,392362236,4.04868359775878e-06
15875,127,70,0,1296,-171535.175214,2511629.19487,70_127,0,173.331761130758,0.0955061498494349,0,2927328498,0,2408067382,255985176,4.32420466578912e-06
16016,128,70,0,1260,-171535.175214,2543816.07487,70_128,0,203.567829640147,0.0518797351111994,0,1418846112,0,1242972682,159218708,4.6193948592412e-06
16157,129,70,0,1296,-171535.175214,2576002.95487,70_129,0,232.103036696464,0.0613389293074693,0,564945462,0,0,2984596,4.93543225607264e-06
338,13,70,0,1296,-171535.17521415,-1157675.1251298,70_13,0,1781.94538900176,0.00220440899169568,0.0277644357086463,67566636,9593608459.98064,347441948.545642,19536060.9333734,0.000209038656023671
16296,130,70,0,1296,-171535.175214,2608189.83487,70_130,0,259.499083918711,0.0532233544430256,0,1631050074,0,0,110662954,5.27376602283392e-06
16436,131,70,0,1296,-171535.175214,2640376.71487,70_131,0,287.888385539952,0.0250323840667785,0,767059686,0,0,63366596,5.63586671141755e-06
16577,132,70,0,1260,-171535.175214,2672563.59487,70_132,0,317.004201180631,0.0617106010769447,0,1890987282,0,0,218160166,6.02324299772432e-06
16719,133,70,0,1296,-171535.175214,2704750.47487,70_133,0,346.663522261515,0.0799747776738927,0,2447972766,0,0,177781860,6.43778255387684e-06
16862,134,70,0,1296,-171535.175214,2736937.35487,70_134,0,376.738005556342,0.0706323096237511,0,2162797902,0,0,86467024,6.88141861032144e-06
17023,135,70,0,1296,-171535.175214,2769124.23487,70_135,0,407.135659280295,0.0827715131314342,0,2536650648,0,0,49150948,7.35622356308472e-06
17186,136,70,0,1260,-171535.175214,2801311.11487,70_136,0,437.789171117617,0.0640915247126028,0,1943885196,0,0,244107174,7.86424770435971e-06
17357,137,70,0,1296,-171535.175214,2833497.99487,70_137,0,468.648337990566,0.0674624314085959,0,2063284866,0,0,135350566,8.4080403503225e-06
17533,138,70,0,1296,-171535.175214,2865684.87487,70_138,0,499.675058531052,0.0845102729341398,0,2589415452,0,0,122722102,8.990154558343e-06
17710,139,70,0,1296,-171535.175214,2897871.75487,70_139,0,527.904410857771,0.0589375447424572,0,1806009858,0,0,125232267.722424,9.6131567044219e-06
398,14,70,0,1260,-171535.17521415,-1125488.2451298,70_14,0,1751.15668447047,0.00206804484209118,0.0213266581489739,63386982,4147322994.74805,392784301.871524,5551667.19661809,0.000194867684370629
17890,140,70,0,1296,-171535.175214,2930058.63487,70_140,0,553.764366275549,0.0837854039965248,0,2567345814,0,0,104650632,1.02801478055574e-05
18071,141,70,0,1260,-171535.175214,2962245.51487,70_141,0,580.25759174116,0.0837820451522607,0,2565748494,0,0,154241506,1.09941890532913e-05
18254,142,70,0,1296,-171535.175214,2994432.39487,70_142,0,607.301214598785,0.093521314827275,0,2863994760,0,0,327813878,1.1758644760813e-05
18438,143,70,0,966,-171535.175214,3026619.27487,70_143,0,634.824897744481,0.0835254522434246,0,2558853396,0,0,132616124,1.25772189403243e-05
18623,144,70,0,0,-171535.175214,3058806.15487,70_144,0,662.768835569869,0.000914763517978755,0,28006344,0,0,0,1.34537888557911e-05
18810,145,70,0,0,-171535.175214,3090993.03487,70_145,0,688.82974055813,0.00434639838918037,0,128264796,0,0,0,1.43923396482555e-05
18997,146,70,0,0,-171535.175214,3123179.91487,70_146,0,714.665159416443,0.000257127469205511,0,7880112,0,0,0,1.53974961627676e-05
19187,147,70,0,0,-171535.175214,3155366.79487,70_147,0,740.998084851304,0.00577184659135326,0,176903190,0,0,13378926,1.64740363026585e-05
19381,148,70,0,0,-171535.175214,3187553.67487,70_148,0,767.777328713274,0.0106188961359887,0,324894888,0,0,44398022,1.76270003445053e-05
19577,149,70,0,0,-171535.175214,3219740.55487,70_149,0,794.95778773599,0.001480839037837,0,45363888,0,0,388170,1.88617940182174e-05
460,15,70,0,1296,-171535.17521415,-1093301.3651298,70_15,0,1720.41916137021,0.00447378670487266,0.0465061690614959,136996812,7895011920.36892,420860128.050279,9868139.53394287,0.000181661372969471
19774,150,70,0,0,-171535.175214,3251927.43487,70_150,0,819.344709193438,0.0013261573677775,0,40625172,0,0,0,2.01843073565789e-05
19973,151,70,0,0,-171535.175214,3284114.31487,70_151,0,842.411790131673,0.00132181101144179,0,40492062,0,0,0,2.16011086280901e-05
20173,152,70,0,0,-171535.175214,3316301.19487,70_152,0,864.863859704185,8.51222024761875e-05,0,2608956,0,0,0,2.31188915452983e-05
20374,153,70,0,0,-171535.175214,3348488.07487,70_153,0,887.91517644154,0.00407822258697194,0,124883802,0,0,0,2.4745096123098e-05
20575,154,70,0,0,-171535.175214,3380674.95487,70_154,0,910.383010214932,0.018895554615579,0,579161610,0,0,569316,2.64874337903398e-05
20777,155,70,0,0,-171535.175214,3412861.83487,70_155,0,933.4201,0.00157003057519421,0,48105954,0,0,0,2.83540929013385e-05
20979,156,70,0,0,-171535.175214,3445048.71487,70_156,0,955.902160725678,0,0,0,0,0,0,3.0354121621662e-05
21181,157,70,0,0,-171535.175214,3477235.59487,70_157,0,978.926346432279,0,0,0,0,0,0,3.24970450144133e-05
21375,158,70,0,0,-171535.175214,3509422.47487,70_158,0,1001.42131123642,0,0,0,0,0,0,3.4793258467489e-05
21568,159,70,0,315,-171535.175214,3541609.35487,70_159,0,1024.43373944874,0.012087628125987,0,369859446,0,0,185122586,3.72539106714529e-05
527,16,70,0,1296,-171535.17521415,-1061114.4851298,70_16,0,1689.73561278597,0.00552752514702574,0.0596885859732535,169422408,16651965365.2581,206332519.675709,646759.953013718,0.000169353948652911
21762,160,70,0,1108,-171535.175214,3573796.23487,70_160,0,1046.94046174717,0.0240267830420469,0,735193152,0,0,426107146.062967,3.98907790030521e-05
21951,161,70,0,1296,-171535.175214,3605983.11487,70_161,0,1069.94213274787,0.029756183693333,0,910738620,0,0,557593243.289039,4.27166729675976e-05
22134,162,70,0,810,-171535.175214,3638169.99487,70_162,0,1092.45961225792,0.0460676729093398,0,1409182326,0,0,553677062,4.57448108104054e-05
22318,163,70,0,232,-171535.175214,3670356.87487,70_163,0,1115.45140390051,0.0200639408939167,0,612492354,0,0,140232882,4.89902465321901e-05
22502,164,70,0,602,-171535.175214,3702543.75487,70_164,0,1137.97876276866,0.015234459911833,0,466444062,0,0,70103502,5.24684191162316e-05
22687,165,70,0,1029,-171535.175214,3734730.63487,70_165,0,1153.80047803719,0.0152930546143287,0,468600444,0,0,104460462.261488,5.6196245145453e-05
22867,166,70,0,1099,-171535.175214,3766917.51487,70_166,0,1170.29373013292,0.0200950379952212,0,615926592,0,0,8487984,6.01915234289568e-05
23042,167,70,0,68,-171535.175214,3799104.39487,70_167,0,1187.43053671413,0.00657935307805154,0,201661650,0,0,1068517.14044766,6.44736103476399e-05
23216,168,70,0,0,-171535.175214,3831291.27487,70_168,0,1205.18344550414,0,0,0,0,0,0,6.90635316007902e-05
23381,169,70,0,0,-171535.175214,3863478.15487,70_169,0,1223.5256385448,0,0,0,0,0,0,7.39834873920696e-05
598,17,70,0,1296,-171535.17521415,-1028927.6051298,70_17,0,1659.10903333318,0.00360279294623865,0.162255445663229,110428056,1542742585.39673,123237552.928232,120762.709804309,0.000157884056735077
23539,170,70,0,0,-171535.175214,3895665.03487,70_170,0,1238.25476650922,0,0,0,0,0,0,7.92574654562474e-05
23694,171,70,0,0,-171535.175214,3927851.91487,70_171,0,1253.63740310042,0,0,0,0,0,0,8.49113671624964e-05
23843,172,70,0,99,-171535.175214,3960038.79487,70_172,0,1269.64979548896,0.00149129988163459,0,45683352,0,0,0,9.09726304975763e-05
23989,173,70,0,286,-171535.175214,3992225.67487,70_173,0,1286.2684249336,0.0025663852220723,0,78588144,0,0,1958102,9.74705271110435e-05
24131,174,70,0,438,-171535.175214,4024412.55487,70_174,0,1303.47010393043,0.00582463387581353,0,178527132,0,0,21638810.9724503,0.000104437059595946
24264,175,70,0,1100,-171535.175214,4056599.43487,70_175,0,1321.23205976954,0.00408833944699555,0,125123400,0,0,30077643.0005092,0.0001119056002289
24394,176,70,0,1220,-171535.175214,4088786.31487,70_176,0,1339.53200512288,0.00200569133374565,0,61470198,0,0,42769190.0196038,0.000119912830441036
24522,177,70,0,766,-171535.175214,4120973.19487,70_177,0,1357.96679866107,0.00443574338872729,0,135958554,0,0,61036182.374566,0.000128498102215068
24646,178,70,0,348,-171535.175214,4153160.07487,70_178,0,1375.0249707508,0.00469172394143033,0,143785422,0,0,50194320.9129605,0.000137703106803045
24767,179,70,0,0,-171535.175214,4185346.95487,70_179,0,1392.61822017878,0.00285583256899858,0,87533136,0,0,58564893.7811036,0.0001475727540153
673,18,70,0,1260,-171535.17521415,-996740.725129801,70_18,0,1628.54263712118,0.0127374538468153,0.178194590772924,390411630,12046026,104886006.876988,362292,0.000147194453806588
24885,180,70,0,0,-171535.175214,4217533.83487,70_180,0,1410.72652814882,0.000679328941150307,0,20818404,0,0,0,0.000158155480092437
24993,181,70,0,0,-171535.175214,4249720.71487,70_181,0,1429.33031883289,0,0,0,0,0,0,0.000169503168599781
25091,182,70,0,0,-171535.175214,4281907.59487,70_182,0,1446.62123372091,0,0,0,0,0,0,0.000181671394804312
25181,183,70,0,0,-171535.175214,4314094.47487,70_183,0,1464.06175549431,0.00176839113754626,0,54202392,0,0,31372810.0892626,0.000194719609150073
25270,184,70,0,0,-171535.175214,4346281.35487,70_184,0,1481.99616970261,0.00169547615345796,0,51966144,0,0,64726980.3910192,0.000208711864378318
25353,185,70,0,4,-171535.175214,4378468.23487,70_185,0,1500.40676591001,0.00207640546314532,0,63599958,0,0,0,0.000223717147363507
25433,186,70,0,909,-171535.175214,4410655.11487,70_186,0,1519.27623308833,0.00298090293912513,0,91366704,0,0,45192354.4267871,0.000239808772128942
25500,187,70,0,1260,-171535.175214,4442841.99487,70_187,0,1538.58768834566,1.47664811301744e-05,0,452574,0,0,5648537.35880624,0.000257065842155433
25554,188,70,0,1296,-171535.175214,4475028.87487,70_188,0,1558.32469982794,0.000124204397009367,0,3806946,0,0,184779889.03554,0.000275573314857485
25607,189,70,0,1262,-171535.175214,4507215.75487,70_189,0,1578.47130430745,0.00217563256755935,0,66634866,0,0,107256820.627383,0.000295422442191322
748,19,70,0,1296,-171535.17521415,-964553.845129801,70_19,0,1598.03987760589,0.00205154217430465,0.0348954990276454,62881164,247849970.923656,45355360.3296206,0,0.0001372319769959
25658,190,70,0,150,-171535.175214,4539402.63487,70_190,0,1599.01201997155,0.0015054183768758,0,46135926,0,0,67299385.6454464,0.00031671025516716
25708,191,70,0,0,-171535.175214,4571589.51487,70_191,0,1619.93185491493,0,0,0,0,0,0,0.000339541834840118
25756,192,70,0,0,-171535.175214,4603776.39487,70_192,0,1641.2163118206,0,0,0,0,0,0,0.000364029409058014
25804,193,70,0,0,-171535.175214,4635963.27487,70_193,0,1662.85138929102,0,0,0,0,0,0,0.000390293659512736
25850,194,70,0,0,-171535.175214,4668150.15487,70_194,0,1684.82358026335,0.0114942528735632,0,28565406,0,0,0,0.000418464527956824
823,20,70,0,1296,-171535.17521415,-932366.9651298,70_20,0,1567.60446955822,0.00258918171956061,0.0777404199842096,79360182,543127720.190787,131560519.158502,77634,0.000127947016579808
903,21,70,0,1296,-171535.17521415,-900180.0851298,70_21,0,1537.24041340397,0.00100926841936579,0.0114264471753947,30934764,1117570954.84166,147267703.433968,69008,0.000119293354420118
990,22,70,0,1260,-171535.17521415,-867993.2051298,70_22,0,1506.95202222537,0.00138274984821888,0.0168368902372823,42382224,4353810817.50065,154079644.602472,0,0.000111227848407317
1079,23,70,0,1296,-171535.17521415,-835806.3251298,70_23,0,1476.74395175299,0.00409092448813502,0.0167533346245947,125389620,1374207870.3471,200452241.502753,0,0.000103710468751869
1170,24,70,0,1296,-171535.17521415,-803619.445129801,70_24,0,1446.62123372091,0.00619892315749886,0.0450517619203547,190001214,1139572775.47485,117183333.20772,0,9.6703673788808e-05
1262,25,70,0,1296,-171535.17521415,-771432.565129801,70_25,0,1416.2236,0.0102125092153399,0.0411889179452226,312728634,4271617020.40214,258364112.638394,810844,9.01728160878796e-05
1356,26,70,0,1296,-171535.17521415,-739245.685129801,70_26,0,1384.0367,0.00385380720888643,0.0356019869212015,118121814,5286990863.62852,217039838.505172,1181761.99950173,8.40854549517044e-05
1453,27,70,0,1260,-171535.17521415,-707058.805129801,70_27,0,1351.8498,0.00913813514642643,0.0357411304674858,280090062,2983645642.32472,42787597.3861916,10109672,7.8411365381259e-05
1552,28,70,0,1296,-171535.17521415,-674871.925129801,70_28,0,1319.6629,0.00531038478141348,0.0345404311017963,162766908,2415020423.60097,4589766.9505301,1397412,7.31223034602463e-05
1654,29,70,0,1296,-171535.17521415,-642685.0451298,70_29,0,1287.476,0.00752695363358345,0.0183775445593744,230706252,13663471144.4331,820008,3752309.91856337,6.8192035371132e-05
52,3,70,0,259,-171535.17521415,-1479543.9251298,70_3,0,2087.19079516465,0.0153690463457377,0.0734143471857696,99459792,14032493534.2478,97808727.8025616,18381988.291627,0.000422259859768811
1761,30,70,0,1296,-171535.17521415,-610498.1651298,70_30,0,1255.2891,0.00855706752804802,0.01453294410199,262279944,27153031086.5602,0,3898951.99983538,6.35962020790458e-05
1870,31,70,0,1260,-171535.17521415,-578311.2851298,70_31,0,1223.1022,0.009077335844055,0.0321864558262669,278226522,20464805690.9743,0,26757852,5.93121116849209e-05
1981,32,70,0,1296,-171535.17521415,-546124.405129801,70_32,0,1190.9153,0.00646383440354582,0.0191496956994916,198120924,24197677748.0359,0,2081855.98655925,5.53182897446045e-05
2095,33,70,0,1296,-171535.17521415,-513937.525129801,70_33,0,1158.7284,0.00751218808872182,0.0344337717542075,230253678,37199632379.191,0,16984593.9999512,5.15953847157935e-05
2212,34,70,0,1296,-171535.17521415,-481750.645129801,70_34,0,1126.5415,0.00813384151006385,0.0245206284514056,249075432,56717276125.1867,0,1274062.45826262,4.81247137308474e-05
2329,35,70,0,1260,-171535.17521415,-449563.765129801,70_35,0,1094.3546,0.00801942798279206,0.0248283505409835,245800926,70009668491.4212,0,0,4.48892776689942e-05
2448,36,70,0,1296,-171535.17521415,-417376.885129801,70_36,0,1062.1677,0.0079829484013692,0.028280013792756,244682802,70858566570.2249,0,8677756,4.18728292965765e-05
2569,37,70,0,1296,-171535.17521415,-385190.0051298,70_37,0,1029.9808,0.00341257798596231,0.0510695031567866,104597838,75235318308.7462,0,51756,3.90605520839234e-05
2692,38,70,0,1296,-171535.17521415,-353003.1251298,70_38,0,997.7939,0.00499509697054447,0.0211360957641126,153103122,67319959336.3342,105211352.136182,36367215.6123786,3.64386451143931e-05
2816,39,70,0,1260,-171535.17521415,-320816.2451298,70_39,0,965.607,0.00861960395334435,0.0169993112307603,264196728,53490241150.8813,207041853.653743,63384340.2472608,3.39944995121557e-05
75,4,70,0,1296,-171535.17521415,-1447357.0451298,70_4,0,2056.4381444702,0.00410569003299665,0.099919136927846,125842194,53465236830.2599,38197812.7783513,41232448.3266697,0.000393556883868272
2940,40,70,0,1296,-171535.17521415,-288629.365129801,70_40,0,933.4201,0.00526174533951633,0.0209359792031643,161276076,75230390719.2897,31490542.4689073,819469.999999994,3.17166851833911e-05
3064,41,70,0,1296,-171535.17521415,-256442.485129801,70_41,0,901.2332,0.0100709701570967,0.0204094572446277,308682090,44921698088.2469,56022477.5726403,1578557.99982748,2.95931686643679e-05
3188,42,70,0,1296,-171535.17521415,-224255.605129801,70_42,0,869.0463,0.00528519649900246,0.0205216753855761,161994870,63893124711.0046,52935893.0929243,1026493.96167475,2.76132150235796e-05
3312,43,70,0,1296,-171535.17521415,-192068.725129801,70_43,0,836.8594,0.00761207265690346,0.0472509595432756,233315208,69350997120,98856520,33537888,2.57669935582161e-05
3437,44,70,0,1260,-171535.17521415,-159881.845129801,70_44,0,804.6725,0.00426252938476304,0.0203041757660903,130527666,70679151438,87319463,4058703.45269303,2.40457583176526e-05
3561,45,70,0,1296,-171535.17521415,-127694.9651298,70_45,0,772.4856,0.00968706599069423,0.0192945717514281,296915166,25660485526.3203,76010185.3434327,1656192,2.24408577609147e-05
3685,46,70,0,1296,-171535.17521415,-95508.0851298003,70_46,0,740.2987,0.00715520932765526,0.0161107728546749,219312036,52004510963.3762,54974565.9298065,586567.917408079,2.094414696969e-05
3809,47,70,0,1296,-171535.17521415,-63321.2051298003,70_47,0,708.1118,0.00571600298437719,0.0211849089183022,175199382,72604464088.6394,47070735.3584562,43130,1.95482828023456e-05
3934,48,70,0,1260,-171535.17521415,-31134.3251298004,70_48,0,675.9249,0.00193174389005578,0.0195130475302889,59154084,76793712348.3466,24213581.9172906,4493690.10272139,1.82465061486376e-05
4059,49,70,0,1296,-171535.17521415,1052.55487019941,70_49,0,643.738,0.00791779210291825,0.0190319391846736,242233578,48482750447.086,144526409.64447,10131979.5236928,1.70323541865179e-05
97,5,70,0,1260,-171535.17521415,-1415170.1651298,70_5,0,2025.73005647525,0.00189262216410955,0.0276545395112045,57956094,26983548022.7223,25360732.5272188,94309585.2210265,0.000366811443743772
4184,50,70,0,1296,-171535.17521415,33239.4348701993,70_50,0,611.5511,0.0063959675063638,0.0188756242088718,195858054,65068927084.8474,45851887.2355184,36053882.1894387,1.5900055709955e-05
4310,51,70,0,1296,-171535.17521415,65426.3148701991,70_51,0,579.3642,0.0045946293694621,0.0231270256360323,140697270,93140553631.953,38071858.8122036,62837770.5660516,1.48439295561563e-05
4436,52,70,0,1260,-171535.17521415,97613.1948701991,70_52,0,547.1773,0.0115904633403347,0.0455794188424142,354924504,90479618989.0791,614015110.637614,278611765.244198,1.38589139401502e-05
4563,53,70,0,1296,-171535.17521415,129800.0748702,70_53,0,514.9904,0.0055874518368085,0.0223489379755463,171099594,46608634502.8409,398575143.51089,120312986.973515,1.29402031362178e-05
4690,54,70,0,1296,-171535.17521415,161986.9548702,70_54,0,482.8035,0.00399302416157794,0.0187273093989512,122274846,45880182848.9028,185639132.303581,14892958.1987376,1.20827380465439e-05
4817,55,70,0,1296,-171535.17521415,194173.8348702,70_55,0,450.6166,0.00141012087743946,0.0155080260394208,43180884,46003248112.0528,236615355.226849,94428227.6326698,1.12829405224947e-05
4945,56,70,0,1260,-171535.17521415,226360.7148702,70_56,0,418.4297,0.0042260157738799,0.0175268809725835,129409542,48527473646.5534,429699755.904716,127559318.044026,1.05369129323689e-05
5074,57,70,0,1296,-171535.17521415,258547.594870199,70_57,0,386.2428,0.00253943469975379,0.0165029349988177,77762862,37939661103.9597,165796968.792741,44455057.2799238,9.8408589337199e-06
5203,58,70,0,1296,-171535.17521415,290734.474870199,70_58,0,354.0559,0.0150367565159278,0.0133879343951882,460028160,16256504944.5555,363092842.774905,357275796.573446,9.1910700051856e-06
5333,59,70,0.0052964526564,1296,-171535.17521415,322921.354870199,70_59,0,321.869,0.00338272523681685,0.0170575941355663,103586202,51224413683.7325,11297888,181475834.03142,8.58442165978346e-06
119,6,70,0,1296,-171535.17521415,-1382983.2851298,70_6,0,1995.06858890756,0.000105095936956335,0.0124728900253533,3221262,0,1940833.78408575,34315156.5925428,0.000341889912343091
5466,60,70,0.0052964526564,1260,-171535.17521415,355108.234870199,70_60,0,289.6821,0.000833727448498421,0.0180300733054207,25530498,42670340370.2675,1531471.45682852,140335647.283901,8.01825675017901e-06
5601,61,70,0.0139750260431,1296,-171535.17521415,387295.114870199,70_61,0,257.4952,0.00164745934817988,0.0193033550792171,50448690,37989233503.4849,3068452.15175831,122646724.391693,7.48992736159688e-06
5738,62,70,0.0139750260431,1296,-171535.17521415,419481.9948702,70_62,0,225.3083,0.00302280535811159,0.016464334895884,92564694,30708499839.0704,5244860.74083608,263014941.467733,6.99688775828871e-06
5875,63,70,0.0139750260431,1296,-171535.17521415,451668.8748702,70_63,0,193.1214,0.00555528508436383,0.0269639106425005,170114580,42210539412.1352,4629072.12602546,373553804.221025,6.5369253260345e-06
6012,64,70,0.0139750260431,1296,-171535.17521415,483855.7548702,70_64,0,160.9345,0.00896061398506072,0.0151242853764727,274392954,65876372136.37,1864594.88726743,264959225.888249,6.1077358495578e-06
